Class	Cancer	Gene1	Gene2	PValue	correlation.pvalue	Mutex	PvalPathway
negative	LUAD	KRAS	P2RX4	0.734281809028675	0.776495683008437	1	0
negative	LUAD	KRAS	PAPSS1	0.962888236961148	0.854053608300227	0.959479128542715	0
negative	LUAD	KRAS	PAX8	0.0893032076638035	0.789474335781465	0.99999989165656	0.967393199651264
negative	LUAD	KRAS	PCDH17	0.986558536048773	0.488042707955337	0.46113268325271	0
negative	LUAD	KRAS	PDGFRB	0.420731606613925	0.095002794918375	0.633864953151952	0.999690623646309
negative	LUAD	KRAS	PDK2	0.298717444722739	0.0299357101363257	0.999902283971217	0
negative	LUAD	KRAS	PEX13	0.816171882830255	0.0175383283804538	0.999999902343192	0
negative	LUAD	KRAS	PFDN1	0.0557237499629845	0.348171101475586	0.835327475178779	0
negative	LUAD	KRAS	PGAM2	0.001788232617083	0.535755477971771	0.976865377273021	0
negative	LUAD	KRAS	PGRMC2	0.133106406818869	0.409989520255817	0.95956722529337	0
negative	LUAD	KRAS	PI4K2B	0.818744611295632	0.0248323709812184	0.999919956381582	0
negative	LUAD	KRAS	PKMYT1	0.864337346947677	0.579952210869849	0.107418508792299	0.543762556385277
negative	LUAD	KRAS	PKP1	0.260533399563764	0.712262396056105	0.525698702557999	0
negative	LUAD	KRAS	PKP3	0.194710942722121	0.00195906770126872	0.999858810809187	0
negative	LUAD	KRAS	PLA2G2D	0.293206556132476	0.147870490820539	0.167592635817006	0.969034602144765
negative	LUAD	KRAS	POLL	0.0129051045467884	0.0294726440659623	0.999491316504384	0
negative	LUAD	KRAS	POU3F2	0.105114286122675	0.729513308079201	0.987815288117671	0
negative	LUAD	KRAS	PPM1L	0.00147474654318418	0.415372486174077	0.99999978164432	0
negative	LUAD	KRAS	PPP1CB	0.981869003301521	2.86087398513854e-06	0.999999035954323	0.92436620089638
negative	LUAD	KRAS	PPP1R16A	0.220975539744981	0.0913842021035237	0.982994371786285	0
negative	LUAD	KRAS	PPP2CB	0.718817129026563	0.920119448635133	0.93071760810544	0.773571051661779
negative	LUAD	KRAS	PPP2R1A	0.0214080576586069	0.0847015426287943	0.998735279137694	0.773571051661779
negative	LUAD	KRAS	PPP3R2	0.3190209390082	0.0406323530038306	0.481433461377929	0.997118888664849
negative	LUAD	KRAS	PPP4C	0.660585704618378	0.334256309349768	0.803716357068696	0
negative	LUAD	KRAS	PPP5C	0.0400474213809956	0.00387299852107359	0.999787889545285	0.817204301075269
negative	LUAD	KRAS	PPRC1	0.122591560746048	0.106280889130602	0.999491316504384	0
negative	LUAD	KRAS	PRB1	0.52944912650915	0.594401511155515	1	0
negative	LUAD	KRAS	PRB3	0.000370555134630598	0.691055484883671	1	0
negative	LUAD	KRAS	PRKAA1	0.454923684809289	0.0700530193860844	0.0545296907433828	0.360026778760828
negative	LUAD	KRAS	PRKACG	0.889147675841513	0.324819578281912	0.145933883168356	0.986269919711999
negative	LUAD	KRAS	PRKD2	0.023995782786901	0.0205435957059324	0.99954345630503	0
negative	LUAD	KRAS	PRKDC	0.272720064554815	1.46715151289396e-05	0.962478622245995	0
negative	LUAD	KRAS	PRKRA	0.525488208129554	0.34205292212618	0.999825418277207	0
negative	LUAD	KRAS	PROCR	0.020866872905549	0.92381643823968	0.999968875740491	0
negative	LUAD	KRAS	PSKH2	0.10234278536131	0.723485475566888	0.999843458987978	0
negative	LUAD	KRAS	PTGER3	0.28302569072413	0.69545194717173	0.718568149841686	0
negative	LUAD	KRAS	PTPRC	0.111127722260473	0.159639442010718	0.450172074240584	0.442735633341018
negative	LUAD	KRAS	PTPRF	0.39405530813491	0.593994258889126	0.500397960673041	0.543762556385277
negative	LUAD	KRAS	PTPRH	0.153990150411741	0.00343198753928918	0.998923689816528	0
negative	LUAD	KRAS	PTPRJ	0.765520164865943	0.561770550496761	0.996222824943291	0
negative	LUAD	KRAS	PVRL1	0.00141781708499221	0.447263872711624	0.753712057476704	0
negative	LUAD	KRAS	RAG1	0.45746318442904	3.18074409586053e-06	0.999638606175721	0
negative	LUAD	KRAS	RAI2	0.997919562211192	0.000803365565180008	0.997536208621253	0
negative	LUAD	KRAS	RARA	0.507003675353258	0.0725910805558217	0.999500891830922	0.967393199651264
negative	LUAD	KRAS	RET	0.765215747403827	0.819728329200848	0.855561338088234	0.913521094727266
negative	LUAD	KRAS	RGS19	0.899853690708338	0.175174417932997	0.998020239386371	0
negative	LUAD	KRAS	ROM1	0.293297734795478	0.000624894788251754	0.976422936375386	0
negative	LUAD	KRAS	ROR1	0.00783724877615082	0.819155186945211	0.728126339463943	0
negative	LUAD	KRAS	RYR3	0.0428912350617783	0.485509960395635	0.999762501446561	0
negative	LUAD	KRAS	SCAMP3	0.873675201218618	0.793608402114206	0.427520228207069	0
negative	LUAD	KRAS	SCG3	0.0985741160260213	0.657903967640443	0.999979124590345	0
negative	LUAD	KRAS	SCN3A	0.70719108246647	0.825214299331873	0.999228388384477	0
negative	LUAD	KRAS	SH2D1A	0.302019086416509	0.0988517729495321	0.0913403949632231	0.817204301075269
negative	LUAD	KRAS	SH3BGR	0.250918666654403	0.000154577242568578	0.0100555539902516	0
negative	LUAD	KRAS	SH3GL1	0.301703404322292	0.690677113843931	0.999524538506194	0
negative	LUAD	KRAS	SIX6	0.57638455542557	0.53461563722268	0.995659169324921	0
negative	LUAD	KRAS	SLC39A4	0.436317351904491	0.360437786497007	0.982994371786285	0
negative	LUAD	KRAS	SLC6A4	0.2864726689817	0.571810149624077	0.99949879134128	0
negative	LUAD	KRAS	SLC7A7	0.871677513739104	0.036268955808	0.962262076260367	0
negative	LUAD	KRAS	SLIT1	0.301020393183896	0.460642209027286	0.996790729534459	0.817204301075269
negative	LUAD	KRAS	SMAD7	0.844258108576458	0.439848868237573	0.999777436128869	0
negative	LUAD	KRAS	SMARCD1	0.126718634326662	1.15515495624292e-05	1	0
negative	LUAD	KRAS	SNCA	0.547622138272526	0.814562406531591	0.988806196240903	0
negative	LUAD	KRAS	SORCS3	0.0437591761127796	0.279929837991553	0.998024504703802	0
negative	LUAD	KRAS	SORL1	0.0966309932060465	0.266572563513253	0.877705261266803	0
negative	LUAD	KRAS	SOX15	0.969085269611815	0.391293791693309	0.999998055070444	0
negative	LUAD	KRAS	SPA17	0.297731069183629	0.0347366257825493	0.790992979864167	0
negative	LUAD	KRAS	SPDEF	0.0672324212655721	0.53301323894748	0.986125781319283	0
negative	LUAD	KRAS	SSTR5	0.00783421243220716	0.296460318286741	0.173436876777794	0
negative	LUAD	KRAS	ST7L	0.134311182719859	0.0272323858813906	0.489267382580597	0
negative	LUAD	KRAS	STIP1	0.525443398117872	0.00529280422148238	0.977229485010621	0
negative	LUAD	KRAS	STK11	0.461491871624234	0.0154290032345687	0.957289194199915	0
negative	LUAD	KRAS	TAF2	0.5135370614541	0.00140658572247406	0.999946708886217	0
negative	LUAD	KRAS	TAF4	9.38398896076461e-06	0.0134296610452356	0.999483383243787	0
negative	LUAD	KRAS	TAS1R1	0.00300624516712403	0.631964791271421	0.636129952703594	0
negative	LUAD	KRAS	TAS2R1	0.461531696527402	0.868634034373266	0.455041274857675	0
negative	LUAD	KRAS	TAS2R39	0.0740318443220749	0.566468522311995	0.797392542491834	0
negative	LUAD	KRAS	TAS2R4	0.126998913973518	0.189280807555523	0.897844447929865	0
negative	LUAD	KRAS	TESK1	0.209888109733381	0.300463347871658	0.891584277660796	0
negative	LUAD	KRAS	TFG	0.60426127841278	0.000737386724574057	0.999991067878379	0.967393199651264
negative	LUAD	KRAS	TGFB3	0.20095909078545	0.0706647692726121	0.998032394846793	0.990097817034828
negative	LUAD	KRAS	THRA	0.80043123268722	0.00140162870320331	0.999500891830922	0
negative	LUAD	KRAS	TNFAIP6	0.257411132713366	0.55465496514699	0.999944863461192	0
negative	LUAD	KRAS	TNFRSF11B	0.227949523406354	0.175840712834971	0.999939431567117	0
negative	LUAD	KRAS	TNFRSF14	0.24071834715482	0.00761545899192839	0.376627982372554	0
negative	LUAD	KRAS	TNFRSF1A	0.415132634849763	0.0311173819103473	1	0.292397439104098
negative	LUAD	KRAS	TNFSF8	0.499344245300921	0.145309057659146	0.120229783848558	0
negative	LUAD	KRAS	TRAF1	0.729778867091001	0.0227176647557009	0.423978940728713	0.667015402499273
negative	LUAD	KRAS	TRAP1	0.136919584190687	0.42041923488227	0.16704483860145	0
negative	LUAD	KRAS	TRH	0.000192034333153798	0.164222619056414	0.999999968365028	0
negative	LUAD	KRAS	TRIB1	0.718651285884095	0.976067534852676	0.999790994059693	0
negative	LUAD	KRAS	TRIM28	0.114889096382759	0.000898216014550816	0.979080872126937	0
negative	LUAD	KRAS	TRPC4	0.373879147738312	0.987736541518954	0.772447057430546	0
negative	LUAD	KRAS	TRPM3	0.065293749106508	0.816884861566378	0.167079514597306	0
negative	LUAD	KRAS	TRPM4	0.390496057542057	0.114302011677984	0.991411051680516	0
negative	LUAD	KRAS	TSHB	0.786167672166183	0.336634446998201	0.252113911442935	0
negative	LUAD	KRAS	TSKS	0.806594742000538	0.812060089572892	0.993764720002004	0
negative	LUAD	KRAS	TTF1	0.851701208738178	0.197922721938965	0.24804098081077	0
negative	LUAD	KRAS	TYROBP	0.468429832881254	0.00196595159345002	0.999964718046032	0.817204301075269
negative	LUAD	KRAS	UBE4B	0.44218190062259	0.0125567275411543	0.533181518562955	0
negative	LUAD	KRAS	UBR1	0.718303984575318	0.024783989189252	0.999755660865281	0
negative	LUAD	KRAS	UBTF	0.282670936611205	0.14849651178425	0.999933195957145	0
negative	LUAD	KRAS	UCN	0.707139160019566	0.938749413253019	0.999999381596874	0
negative	LUAD	KRAS	UGT1A1	0.131384399973082	0.723467311625593	0.999985748043679	0
negative	LUAD	KRAS	USP30	0.834105758310558	0.00152918958092045	1	0
negative	LUAD	KRAS	VIPR1	0.432259675842222	0.0146803692802859	0.999690358291817	0
negative	LUAD	KRAS	VN1R4	0.84637207145104	0.938114605012086	0.999388679447699	0
negative	LUAD	KRAS	WISP3	0.179187681126679	0.191476050449778	0.781691230495594	0
negative	LUAD	KRAS	WNT2	0.760280431285197	0.0299637209408784	0.969124543252613	0.773571051661779
negative	LUAD	KRAS	WNT6	0.657705818622073	0.281859536176819	0.999974983390108	0.773571051661779
negative	LUAD	KRAS	WNT8B	0.288233889650597	0.938259520779796	0.998851081127613	0.773571051661779
negative	BRCA	PARP1	ADRBK1	0.741387440012638	0.00302196230298335	0.900712929854487	0
negative	BRCA	PARP1	ADRBK2	0.194825240465611	0.128185767840469	0.877052671481192	0
negative	BRCA	PARP1	AURKB	0.565471660521929	2.33934717770182e-13	0.803228938533395	0
negative	BRCA	PARP1	BMPR1A	0.147329997388467	0.270717208518469	0.99996653019643	0
negative	BRCA	PARP1	BRD2	0.365362936361774	0.139832549743709	0.999905321440974	0
negative	BRCA	PARP1	BUB1B	0.608998281675575	1.1461622479505e-27	0.763876174772532	0
negative	BRCA	PARP1	CAMK2A	0.392525358461327	0.00161413014225551	0.999336753314394	0
negative	BRCA	PARP1	CAMK2D	0.025264713878858	0.213474896444432	0.685261834374795	0
negative	BRCA	PARP1	CD3E	0.998941417125578	0.900801616830672	0.99925013384507	0
negative	BRCA	PARP1	CD7	0.907148597966448	0.755343832676363	0.958522155615596	0
negative	BRCA	PARP1	CDC42BPB	0.79534648233681	0.845503335695704	0.999660058819183	0
negative	BRCA	PARP1	CDK2	0.611493199271386	7.41908965801983e-28	0.99999990106937	0
negative	BRCA	PARP1	CDKN1A	0.605352769551333	8.72715180247571e-10	0.999644387124877	0
negative	BRCA	PARP1	CDKN2B	0.0224845597247335	0.316672392958472	0.99999999871579	0
negative	BRCA	PARP1	CDKN3	0.974011815252672	1.57636555557332e-11	0.999653287032907	0
negative	BRCA	PARP1	CHEK2	0.421146741906741	9.93637390383841e-20	0.931391982387831	0
negative	BRCA	PARP1	CHKB	0.319071101482936	4.91258606917635e-09	0.993445982664012	0
negative	BRCA	PARP1	CHRM1	0.86036948221895	0.287445719657899	0.999432823358478	0
negative	BRCA	PARP1	CIT	0.425661473952483	1.62498504067835e-28	0.99681007385243	0
negative	BRCA	PARP1	DGKZ	0.894688415328577	0.812654812133099	0.999601170137955	0
negative	BRCA	PARP1	DLG2	0.00892224783802854	0.000471453912240056	0.461612086889643	0
negative	BRCA	PARP1	DLG3	0.522970219599298	0.0842579640872567	0.996973938881208	0
negative	BRCA	PARP1	DTYMK	0.695015049557032	0.19727110961001	0.996868181177371	0
negative	BRCA	PARP1	DUSP7	0.265087567260168	0.0462018545542191	0.996338881475098	0
negative	BRCA	PARP1	EIF2AK3	0.0323979177491305	2.06973229918685e-05	0.992332473187912	0
negative	BRCA	PARP1	ERBB3	0.133908390523253	0.00146547517000706	0.999986379529936	0
negative	BRCA	PARP1	GAP43	0.399768396949515	0.00491195574413318	0.999999580040911	0
negative	BRCA	PARP1	GK	0.0541162034334208	2.85778715626218e-08	0.99988334153414	0
negative	BRCA	PARP1	GK2	0.112670646554217	0.508731578425239	0.966053773404253	0
negative	BRCA	PARP1	GUCY2F	0.686209164222257	0.219862720157154	0.999510652977515	0
negative	BRCA	PARP1	GUK1	0.174733120307388	0.693350740777644	1	0
negative	BRCA	PARP1	ITPKA	0.850520428905388	0.00276726321719447	0.832867659182966	0
negative	BRCA	PARP1	ITPKB	0.311751861361167	3.73669584330882e-17	1	0
negative	BRCA	PARP1	ITPKC	0.0822118709039037	3.93181198219041e-05	0.999999296666897	0
negative	BRCA	PARP1	KIF13B	0.921322307057486	0.420062275182201	0.995920803146309	0
negative	BRCA	PARP1	LATS2	0.640169821707141	8.96523425347708e-08	0.998441386186362	0
negative	BRCA	PARP1	LYN	0.0108262286175901	0.107992269105195	0.594100976235505	0
negative	BRCA	PARP1	MAP2K4	0.997387342543909	0.978059034513839	0.574300521907979	0
negative	BRCA	PARP1	MAPK3	0.454444657056471	2.60597241730999e-12	0.999972862396799	0
negative	BRCA	PARP1	MARK1	0.462257610237175	2.86583458465793e-19	1	0
negative	BRCA	PARP1	MASTL	0.671139041149431	1.18208729660175e-14	0.999999999999987	0
negative	BRCA	PARP1	MET	0.267215345908292	0.492114736851134	0.999997636398272	0
negative	BRCA	PARP1	MPP1	0.515915952373262	0.701616559134596	0.998971729581128	0
negative	BRCA	PARP1	NAGK	0.857034638329219	3.50868753335416e-05	0.967534580631979	0
negative	BRCA	PARP1	NBEA	0.694905390586121	0.0592755911222677	0.997221868987221	0
negative	BRCA	PARP1	NME5	0.812162772385366	0.00690448995648222	0.999994595520509	0
negative	BRCA	PARP1	NME6	0.370708584921174	0.829663431281278	0.996522242012412	0
negative	BRCA	PARP1	NME7	0.965881626120752	6.33101893975884e-17	1	0
negative	BRCA	PARP1	NPR1	0.411029033040724	4.47424672787502e-10	1	0
negative	BRCA	PARP1	NRG3	0.491894707644712	0.0143085733946722	0.999530363076094	0
negative	BRCA	PARP1	PHKA1	0.24919116963326	6.81972303975423e-06	0.999995225720973	0
negative	BRCA	PARP1	PHKG2	0.721432917307962	3.26161721819453e-07	0.999907159175471	0
negative	BRCA	PARP1	PIK3CG	0.303549878498011	0.304358755540976	0.999999792135429	0
negative	BRCA	PARP1	PIK3R4	0.699242105877332	1.11504010785702e-13	0.999999962441082	0
negative	BRCA	PARP1	PKLR	0.584841071570639	0.310373264381238	1	0
negative	BRCA	PARP1	PRKACB	0.179149982325648	0.0483290131221486	0.999997985626705	0
negative	BRCA	PARP1	PRKCA	0.539724191644456	0.694027212011664	0.999693611493248	0
negative	BRCA	PARP1	PRKCD	0.266522149161786	0.246364749872795	0.999931794517755	0
negative	BRCA	PARP1	PRKCG	0.449011042279242	0.563101100974968	0.999796306629426	0
negative	BRCA	PARP1	PTK2B	0.236750877289602	0.826416890145916	0.996697583746553	0
negative	BRCA	PARP1	PTPRG	0.407617661433114	0.000219406933565742	0.99994433309281	0
negative	BRCA	PARP1	PTPRJ	0.209367923480864	0.732342955040508	0.999963066013126	0
negative	BRCA	PARP1	RAPGEF4	0.876442815977576	0.754013994630568	0.903650817964699	0
negative	BRCA	PARP1	RIPK2	0.608908599447955	1.70675715479955e-05	0.9841976554477	0
negative	BRCA	PARP1	ROCK1	0.745902234125698	4.55650064691382e-05	0.993586757378168	0
negative	BRCA	PARP1	ROCK2	0.122116741653557	0.00294398306583366	0.988252308060955	0
negative	BRCA	PARP1	RYK	0.503453147946676	1.03154174390527e-09	0.999999970222806	0
negative	BRCA	PARP1	SHC1	0.029475535530441	9.04023209793227e-05	1	0
negative	BRCA	PARP1	SMAD7	0.00500612561052104	3.85056639566059e-07	0.960929432726821	0
negative	BRCA	PARP1	STK11	0.00301070333631025	2.28958430581089e-06	0.995609674206692	0
negative	BRCA	PARP1	TLR4	0.264551895730224	0.127112368129731	0.836172161693194	0
negative	BRCA	PARP1	TNFRSF10A	0.0145333301361987	2.98749152272977e-07	0.998052590404977	0
negative	BRCA	PARP1	TNNI3K	0.793504135205162	0.016243580317999	0.999999977648575	0
negative	BRCA	PARP1	TRPM7	0.355868600123688	0.826261032833812	0.997330973791308	0
negative	BRCA	PARP1	WIF1	0.962600366671384	0.463721703538165	0.999141331332759	0
negative	BRCA	PARP1	YES1	0.00972889010483055	4.28502471109032e-10	0.9597123398861	0
